id,mass (g),reclat,reclong
18074.0,1430.0,-23.11667,-65.1
18077.0,18000.0,43.48333,118.61667
18079.0,135.0,39.8,-91.5
18082.0,682.0,21.3,-157.78333
18093.0,10500.0,15.08333,120.7
18098.0,2130.0,8.06667,124.28333
18101.0,408000.0,36.06667,-90.5
18102.0,2000.0,-6.23333,-40.7
18103.0,100000.0,-19.13333,-51.66667
18106.0,18000.0,41.48472,-87.67917
18108.0,77600.0,9.23333,78.35
18109.0,800.0,26.2,85.4
18110.0,5100.0,36.21667,-103.4
18112.0,4375.0,20.93694,82.05
18116.0,2121.0,-19.53333,-48.56667
18118.0,12.0,38.13333,14.96667
18171.0,37350.0,23.15,91.18333
18173.0,2968.0,43.46667,25.51667
18175.0,142.5,52.3,77.03333
18176.0,40000.0,48.53333,35.98333
18177.0,2000.0,52.03333,43.0
18180.0,45760.0,56.13333,-117.93333
18181.0,117.8,51.66667,9.25
18782.0,12570.0,41.28333,-73.91667
18786.0,70000.0,30.125,-103.11667
18792.0,165.0,-10.66667,35.5
18793.0,23474.0,23.325,91.0
18797.0,2.0,56.4,-3.43333
18798.0,66000.0,56.63333,39.43333
18799.0,3393.0,55.5,66.08333
18800.0,189.0,14.052,0.42
18801.0,1800.0,35.3,-86.63333
18808.0,57900.0,40.0,-99.25
18809.0,500.0,11.25,108.58333
18811.0,7800.0,12.0,105.48333
18812.0,11000.0,15.71667,108.1
18813.0,13.1,44.24417,11.50222
18822.0,23250.0,58.66667,25.73333
18831.0,42000.0,26.03472,73.94167
18832.0,37.0,-32.86667,18.71667
18834.0,842.0,25.8,88.45
18835.0,1161.0,29.58333,76.0
18837.0,3760.0,31.95,-83.51667
18846.0,2085.0,30.7,-96.11667
51706.0,6913.0,45.275,26.70972
18849.0,39.0,50.53333,14.11667
18851.0,96.0,11.58333,104.91667
18853.0,3000.0,50.93333,12.13333
18858.0,350.0,26.71667,82.66667
18860.0,253.6,66.34833,14.015
18865.0,157.0,53.03639,-4.31944
18874.0,71400.0,34.175,-103.295
18876.0,4500.0,38.5,-8.0
18879.0,665.0,31.41667,118.5
18883.0,2125.0,48.3025,13.94083
18887.0,5555.0,49.66667,14.03333
18888.0,900.0,39.11667,-83.85
45984.0,500.0,39.35,-3.51667
18899.0,560.0,23.36667,75.18333
18901.0,250000.0,52.76667,21.26667
18902.0,100.0,13.33333,78.95
18905.0,300000.0,-29.03333,-53.05
18907.0,1275.0,32.08333,121.5
18908.0,2600.0,26.53333,106.46667
22357.0,7000.0,-30.11667,28.7
22358.0,6045.0,17.76667,95.18333
22360.0,10750.0,39.0,-0.66667
22361.0,17450.0,44.61667,126.13333
22363.0,65.0,46.6,0.25
22368.0,5000.0,-26.66667,-65.45
22371.0,10200.0,27.72528,76.465
31302.0,67225.0,28.225,70.2
22376.0,9000.0,52.98333,37.03333
22384.0,3766.0,26.45,82.9
22385.0,100.0,24.16667,87.76667
22386.0,4682.0,51.88333,6.93333
22387.0,290.4,23.98333,87.08333
22390.0,300.0,19.86667,-100.81667
22392.0,3224.5,25.38333,72.01667
22394.0,4910.0,38.2,115.7
22395.0,6.1,26.66667,50.15
22396.0,24700.0,43.5,26.53333
22398.0,910.0,52.2,17.98333
53502.0,18.41,38.13742,-119.75812
22584.0,17300.0,42.475,-5.33333
22585.0,10000.0,-6.73333,111.36667
22586.0,1000.0,44.76667,11.28333
22587.0,300.0,-32.75,-65.28333
22589.0,355.0,38.66667,116.13333
22590.0,7000.0,48.6,45.66667
22592.0,1.0,51.33333,-118.95
22593.0,3332.0,28.2,76.66667
22597.0,668.0,35.03333,-83.03333
24140.0,20000.0,-44.11667,-66.15
22599.0,90000.0,46.88333,-102.31667
22602.0,1900.0,31.25,-99.03333
22603.0,1800.0,37.46667,-77.5
22611.0,1310.0,-26.1,-49.8
22614.0,103.3,45.48333,9.51667
22637.0,340.0,41.08333,-86.28333
22640.0,1641.0,-23.38333,150.51667
22641.0,400.0,42.3,0.55
22642.0,2900.0,50.35,10.8
22766.0,10600.0,44.51667,-83.95
22773.0,3500.0,52.76667,-2.51667
22780.0,465.5,-1.45,29.83333
22782.0,67.0,0.26667,36.53333
22783.0,6000.0,-10.26667,38.76667
22791.0,13000.0,51.13333,34.5
22792.0,1250.0,27.43333,82.08333
22793.0,478.0,23.08333,91.66667
23101.0,14000.0,43.73333,1.38333
23102.0,271000.0,45.3,0.23333
23103.0,4180.0,35.66667,136.3
23107.0,61.4,44.97917,-122.96944
23111.0,9000.0,46.05,4.63333
23114.0,43.0,52.75,11.05
23115.0,2462.0,25.66667,74.86667
23128.0,56.0,33.48472,-117.6625
31315.0,237.0,43.66667,13.0
23130.0,282.0,-31.01667,-71.4
34063.0,460.0,19.76667,-100.65
23161.0,400.0,-29.2,-51.86667
23164.0,60.0,24.16667,-99.33333
23165.0,5500.0,-33.9,-61.7
50909.0,4000.0,-31.535556,-68.489444
23171.0,927.0,-20.81,-49.38056
23176.0,200000.0,52.55,46.55
23187.0,695.0,34.71667,137.78333
23188.0,4000.0,43.15,-0.85
23190.0,2500.0,47.21667,29.86667
23192.0,430.0,35.86667,139.4
23455.0,412.0,49.23333,17.56667
23457.0,7000.0,53.35,15.05
23458.0,283.3,42.86083,-73.95028
23460.0,8000.0,48.11667,10.46667
23472.0,5400.0,44.36667,-69.2
23473.0,240.0,38.3,27.13333
23476.0,6930.0,26.75,84.78333
23481.0,1590.0,-7.23333,107.33333
23483.0,150.0,22.83333,4.98333
23487.0,691.0,22.25,79.0
23495.0,4000.0,41.71667,-0.05
23496.0,866.0,39.43833,140.51167
23500.0,20000.0,21.68389,79.50083
23501.0,8500.0,41.05,23.56667
23502.0,1800.0,-8.38333,-36.76667
23504.0,350.0,-19.46667,-44.21667
23508.0,180.0,37.41667,-6.0
23509.0,101000.0,50.61667,36.6
23512.0,7000.0,34.75,10.71667
23521.0,4000.0,23.1,87.3
23525.0,1265.0,37.83333,-76.7
23529.0,18600.0,44.05,-80.16667
23530.0,5000.0,24.55,84.83333
23531.0,605.0,33.65,120.06667
23534.0,3679.7,25.85,87.5775
23582.0,3900.0,43.5,125.66667
23583.0,5000.0,33.71667,74.83333
23584.0,3200.0,24.33333,90.16667
23586.0,3700.0,43.11667,11.6
23593.0,23000000.0,46.16,134.65333
23594.0,1710.0,20.93333,-101.38333
55584.0,0.15,44.11667,27.26667
23603.0,1222.0,49.98333,7.53333
23606.0,1455.0,30.9,32.48333
23611.0,8400.0,26.21667,69.55
23613.0,2000.0,39.3,9.2
23614.0,4100.0,42.58333,-103.66667
23616.0,1600.0,20.91667,82.58333
23617.0,40000.0,39.82467,36.13583
23619.0,630.0,32.43333,119.86667
23621.0,850.0,59.73333,10.86667
23626.0,1708.0,45.68333,15.6
23645.0,2750.0,55.0,35.0
23660.0,72.9,27.13333,84.06667
23661.0,80000.0,43.66667,21.86667
23663.0,54.0,47.36667,1.73333
53829.0,1066.0,54.00883,22.005
23667.0,17100.0,35.16667,135.33333
23668.0,36900.0,45.25,125.0
23670.0,958.0,44.41667,23.5
23671.0,2050.0,1.7,33.63333
23081.0,360.0,44.75,0.05
23082.0,5500.0,46.95,-1.5
23083.0,700.0,51.05,3.75
23087.0,4000.0,48.01667,-1.15
23089.0,1000.0,38.7,-90.23333
23090.0,13780.0,-32.01667,27.41667
23091.0,24.3,38.16667,-76.38333
23092.0,8300.0,48.45,3.93333
23093.0,17000.0,61.65,27.2
23097.0,134.3,43.43333,2.95
23712.0,34000.0,59.93333,14.95
23713.0,52000.0,49.28333,15.56667
23717.0,1500.0,45.05,41.98333
23099.0,4960.0,50.76667,3.0
23724.0,325000.0,53.66667,55.98333
23728.0,50.0,41.2,-73.13333
23729.0,13400.0,56.58333,-3.25
23732.0,10400.0,50.38333,-3.95
23733.0,25400.0,45.96861,-72.97806
23736.0,3500.0,36.48333,-90.66667
23737.0,815.3,50.53806,16.26333
23738.0,260000.0,31.61667,113.46667
48951.0,110000.0,12.66667,78.03333
23741.0,1710.5,25.93333,84.28333
23745.0,637.0,44.86667,133.16667
23760.0,7235.0,26.71667,84.21667
55529.0,992.5,38.80389,-120.90806
23773.0,5560.0,33.18836,-86.2945
23776.0,7540.0,49.4,14.65
23778.0,9000.0,36.18333,5.41667
23782.0,10000.0,59.70444,-134.20139
23784.0,1000.0,34.72,137.305
23789.0,720.0,35.38333,134.9
23795.0,10500.0,-7.75,112.76667
48691.0,100000.0,31.16333,-7.015
23801.0,905.0,35.43333,136.23333
23873.0,3850.0,45.4,122.9
23884.0,12000.0,32.95,10.41667
23885.0,2500.0,19.38333,43.73333
23887.0,6000.0,35.13333,44.45
23888.0,21000.0,46.71667,23.5
23897.0,160000.0,-25.73333,142.95
23898.0,28500.0,58.03333,26.95
23908.0,342.0,33.4,70.6
54493.0,14200.0,-1.00278,37.15028
23976.0,45300.0,-29.33333,27.58333
23984.0,2232.0,32.94667,118.99
23989.0,28000.0,49.6,17.11667
23998.0,74800.0,38.2,-89.68333
23999.0,3000.0,14.25,1.53333
24004.0,65500.0,54.5,35.2
24009.0,230.0,13.63333,79.41667
54823.0,7000.0,29.48195,-7.61123
24011.0,20000.0,-7.08333,111.53333
24012.0,16500.0,-6.66667,106.58333
24019.0,600.0,47.85,34.76667
24020.0,900.0,20.16667,-105.21667
24023.0,600.0,34.5,133.75
24024.0,27.5,38.36667,140.86556
24026.0,7.7,24.65,76.86667
24029.0,977.0,45.06667,7.66667
24032.0,259.1,42.06667,-104.16667
24036.0,1030.0,43.6,1.4
24037.0,2000.0,51.73333,102.53333
24038.0,14500.0,50.78333,4.76667
24042.0,1250.0,52.21667,13.16667
24046.0,11800.0,45.46667,10.0
24050.0,63000.0,50.91667,9.18333
24053.0,357.4,58.47333,8.86667
24054.0,1020.0,32.16667,-95.1
24057.0,640.0,61.3,12.3
24059.0,800.0,36.06333,140.145
24060.0,13100.0,9.66667,105.66667
24062.0,10000.0,45.46667,105.38333
47343.0,89.3,45.34583,-92.05167
24086.0,30000.0,21.66667,-103.36667
24094.0,19860.0,60.0,5.61667
24095.0,750.0,57.16667,65.53333
24096.0,40000.0,-19.81667,-48.78333
24097.0,4590.0,11.05,-69.85
24098.0,1000.0,41.76667,62.51667
24101.0,103000.0,7.95,8.08333
24103.0,710.0,51.65,5.61667
24104.0,3600.0,13.48333,74.78333
24106.0,189.2,-4.26667,35.35
24108.0,76.5,46.93333,7.21667
24112.0,100.0,30.33333,76.33333
24118.0,1700.0,13.46667,31.21667
24121.0,113.4,66.13889,124.76667
24123.0,1000.0,34.8,127.0
24129.0,1500.0,34.48333,133.28333
24132.0,1269.0,49.975,16.375
24135.0,9700.0,52.11667,5.18333
24136.0,3422.0,47.11667,7.55
24143.0,40.0,45.41667,11.13333
24144.0,2799.0,11.98333,79.75
24145.0,1004.0,44.86667,9.15
24149.0,50000.0,9.31667,-70.62833
53633.0,2500.0,-20.85001,-41.73356
24154.0,1932.0,46.15,32.83333
24158.0,10800.0,56.13333,77.26667
24162.0,54000.0,35.33333,51.63333
24165.0,8000.0,48.41667,43.2
24168.0,1500.0,43.5,-91.16667
24169.0,750.0,57.8,45.8
24174.0,15000.0,44.85,11.4
24179.0,3500.0,42.8,-4.66667
24183.0,0.1,54.225,-111.69167
24185.0,3600.0,43.53333,22.63333
24187.0,2437.0,23.1,87.43333
24188.0,1303.8,16.83333,80.75
24189.0,594.0,25.45,70.0
24191.0,20000.0,46.63333,0.16667
24210.0,28100.0,34.33333,-98.3
24215.0,1600.0,38.68333,-91.15
24218.0,225.0,45.58333,-122.35
47344.0,4000.0,32.79732,21.78713
24244.0,3750.0,48.95,17.38333
24249.0,150000.0,41.266667,-73.266667
24250.0,350.0,41.7,-72.65
24251.0,2756.0,41.71056,-72.67361
49514.0,2138.74,31.96185,-110.434183
24281.0,150000.0,-26.59278,120.32833
24321.0,22.0,-26.0,30.0
24322.0,66.0,-28.66667,18.91667
24323.0,2200.0,-32.5,23.0
24324.0,166.4,9.0,39.0
24325.0,25000.0,54.13667,-0.41333
24334.0,36000.0,-27.75,115.83333
24337.0,1551.0,42.38467,-83.6115
24340.0,50000.0,36.75,114.25
24345.0,5900.0,44.66667,117.5
24346.0,75500.0,32.33333,114.31667
24351.0,5700.0,13.71111,45.17
30345.0,4.0,1.0,22.5
30348.0,20000.0,21.83333,111.83333
30350.0,3500.0,24.56667,114.16667
30352.0,150200.0,38.93333,48.25
30358.0,13600.0,14.3,79.76667
30366.0,31650.0,37.75,139.0
30370.0,250.0,41.28333,-73.81667
30372.0,0.1,34.16667,131.45
30377.0,4800.0,28.71667,116.61667
30378.0,1472.0,47.31667,35.36667
30379.0,3867.0,50.28333,27.68333
30380.0,3000.0,55.18333,27.91667
30384.0,175000.0,27.33333,-9.33333
30386.0,18000.0,11.73333,7.08333
30388.0,463.0,47.5,83.0
30389.0,330.0,33.7,133.8
30391.0,14250.0,32.3,112.75
30395.0,800.0,47.13333,43.9
30396.0,95000.0,44.4,19.11667
30397.0,2000.0,49.88333,13.91667
30399.0,44100.0,55.3,25.0
30404.0,42000.0,45.81667,125.91667
30407.0,107000.0,47.58333,37.25
30408.0,2900.0,39.66667,122.98333
30411.0,246.0,51.83333,26.83333
30412.0,7500.0,-15.18333,35.28333
30413.0,552.0,46.93333,21.5
30415.0,2568.0,50.2,30.25
4.0,331.0,26.8,-105.41667
51399.0,194.34,22.72192,48.95937
5.0,21100.0,36.3,-104.28333
7.0,2914.0,33.85,-101.8
8.0,1.2,60.43333,22.3
9.0,4500.0,27.23944,29.83583
11.0,6700.0,27.5,3.61667
12.0,228.0,27.61667,3.85
13.0,145.0,27.81667,4.03333
14.0,1020.0,27.58333,3.81667
15.0,115.0,27.6,3.83333
16.0,561.0,27.63333,3.96667
17.0,542.0,27.51667,3.65
18.0,205.0,27.53333,3.7
19.0,127.0,27.73333,4.08333
20.0,276.0,27.75,4.1
21.0,3800.0,27.75,4.16667
22.0,98.0,27.8,4.16667
23.0,490.0,27.83333,4.28333
24.0,307.0,27.8,4.46667
25.0,98.0,27.78333,4.28333
26.0,111.0,27.71667,4.48333
27.0,446.0,27.73333,4.4
28.0,207.0,27.7,4.08333
29.0,581.0,27.7,4.06667
30.0,708.0,27.7,4.06667
31.0,2140.0,27.55,3.61667
32.0,192.0,27.51667,3.83333
33.0,118.0,27.51667,3.91667
34.0,1464.0,27.55,3.93333
35.0,920.0,27.58333,3.96667
36.0,88.0,27.61667,4.05
37.0,206.0,27.66667,4.2
38.0,3130.0,27.66667,4.25
39.0,98.0,27.68333,4.33333
40.0,123.0,27.68333,4.41667
41.0,2016.0,27.66667,4.35
42.0,495.0,27.65,4.46667
43.0,93.0,27.65,4.43333
44.0,184.0,27.63333,4.35
45.0,36.0,27.6,4.3
46.0,112.0,27.58333,4.25
47.0,385.0,27.55,4.13333
48.0,962.0,27.53333,4.0
49.0,225.0,27.53333,3.91667
50.0,146.0,27.46667,3.78333
51.0,134.0,27.43333,3.71667
52.0,246.0,27.46667,3.83333
53.0,120.0,27.51667,3.91667
54.0,195.0,27.55,4.0
56.0,1066.0,27.78333,4.7
57.0,1440.0,27.83333,4.7
58.0,115.0,27.55,4.08333
59.0,82.9,27.41667,3.71667
60.0,1394.0,27.65,4.5
61.0,905.0,27.61667,4.41667
62.0,58.0,27.75,4.15
63.0,1937.0,27.73333,4.05
64.0,2051.0,27.7,3.93333
65.0,1338.0,27.5,3.98333
66.0,129.0,27.46667,3.88333
67.0,277.0,27.38333,3.71667
68.0,281.0,27.51667,4.06667
69.0,226.0,27.56667,4.16667
70.0,105.0,27.6,4.25
71.0,283.0,27.6,4.41667
72.0,716.0,27.61667,4.56667
73.0,854.0,27.61667,4.56667
74.0,1539.0,27.5,4.28333
75.0,517.0,27.63333,4.06667
76.0,383.0,27.71667,4.78333
77.0,1805.0,27.55,3.7
78.0,941.0,27.53333,3.83333
79.0,138.0,27.68333,4.48333
80.0,1379.0,27.63333,4.28333
81.0,162.0,27.63333,4.25
82.0,2010.0,27.53333,3.85
83.0,384.0,27.48333,3.83333
84.0,1453.0,27.51667,3.73333
85.0,183.0,27.7,4.35
86.0,2538.0,27.63333,4.51667
87.0,105.0,27.56667,4.15
88.0,387.0,27.5,3.68333
89.0,574.0,27.63333,4.51667
90.0,110.0,27.53333,3.86667
91.0,208.0,27.5,3.48333
92.0,690.0,27.48333,3.63333
93.0,6300.0,27.55,3.86667
94.0,293.0,27.58333,3.95
95.0,173.0,27.66667,4.18333
96.0,163.0,27.7,4.26667
97.0,200.0,27.75,4.43333
98.0,682.0,27.63333,4.3
99.0,290.0,27.5,3.83333
100.0,3487.0,27.45,4.11667
101.0,244.0,27.66667,4.51667
102.0,420.0,27.71667,4.13333
103.0,82.0,27.73333,4.43333
104.0,104.0,27.71667,4.38333
105.0,572.0,27.61667,4.2
106.0,63.0,27.51667,3.96667
107.0,5500.0,27.46667,3.88333
108.0,313.0,27.45,3.83333
109.0,140.0,27.46667,3.95
110.0,452.0,27.53333,4.16667
111.0,346.0,27.66667,4.46667
112.0,665.0,27.8,4.5
113.0,992.0,27.63333,4.36667
114.0,392.0,27.55,4.13333
115.0,1390.0,27.5,3.9
116.0,105.0,27.45,3.75
117.0,828.0,27.5,3.88333
118.0,236.0,27.55,3.76667
119.0,107.0,27.48333,3.8
120.0,987.0,27.48333,3.8
121.0,216.0,27.65,4.03333
122.0,2906.0,27.56667,4.03333
123.0,43.0,27.6,3.96667
124.0,287.0,27.73333,4.16667
125.0,345.0,27.73333,4.16667
126.0,178.0,27.73333,4.2
127.0,752.0,27.66667,4.2
128.0,121.0,27.65,4.23333
129.0,861.0,27.65,4.3
130.0,427.0,27.68333,4.33333
131.0,235.0,27.5,3.66667
132.0,452.0,27.46667,3.76667
133.0,542.0,27.6,4.05
134.0,3380.0,27.68333,4.35
135.0,280.0,27.51667,3.8
136.0,699.0,27.7,4.3
137.0,163.0,27.5,4.3
138.0,162.0,27.6,4.2
139.0,400.0,27.58333,4.0
140.0,171.0,27.58333,3.96667
141.0,1621.0,27.5,3.76667
142.0,362.0,27.5,3.83333
143.0,1161.0,27.76667,4.53333
144.0,124.0,27.55,4.03333
145.0,324.0,27.46667,4.05
146.0,106.0,27.58333,4.08333
147.0,941.0,27.66667,4.08333
148.0,143.0,27.56667,4.08333
149.0,171.0,27.56667,4.08333
150.0,58.0,27.58333,3.85
151.0,91.0,27.56667,4.35
152.0,417.0,27.66667,4.45
153.0,186.0,27.66667,4.28333
154.0,869.0,27.66667,4.28333
155.0,200.0,27.63333,4.08333
156.0,140.0,27.6,4.11667
157.0,157.0,27.58333,4.06667
158.0,394.0,27.58333,4.05
159.0,251.0,27.56667,3.81667
160.0,218.0,27.46667,3.71667
161.0,157.0,27.43333,3.75
162.0,211.0,27.53333,3.95
163.0,95.0,27.55,4.01667
164.0,206.0,27.66667,4.25
165.0,240.0,27.66667,4.23333
166.0,1072.0,27.66667,4.23333
167.0,422.0,27.66667,4.21667
168.0,123.0,27.5,3.93333
169.0,433.0,27.46667,3.71667
170.0,604.0,27.75,4.43333
171.0,1281.0,27.66667,4.01667
172.0,125.0,27.7,4.35
173.0,43.0,27.53333,4.18333
174.0,84.0,27.56667,4.33333
175.0,2476.0,27.51667,4.23333
176.0,157.0,27.51667,4.0
177.0,211.0,27.6,3.98333
178.0,559.0,27.73333,4.11667
179.0,313.0,27.65,4.25
180.0,766.0,27.66667,4.16667
181.0,262.0,27.65,4.03333
182.0,127.0,27.48333,3.86667
183.0,153.0,27.48333,3.85
184.0,320.0,27.48333,3.85
185.0,721.0,27.48333,3.85
186.0,488.0,27.48333,3.75
187.0,163.0,27.46667,3.75
188.0,103.0,27.6,4.16667
189.0,245.0,27.66667,4.2
190.0,166.0,27.7,4.35
191.0,114.0,27.58333,4.16667
192.0,311.0,27.56667,4.01667
193.0,109.0,27.53333,3.83333
194.0,315.0,27.46667,3.86667
195.0,234.0,27.46667,3.9
196.0,252.0,27.58333,4.11667
197.0,53.0,27.6,4.18333
198.0,4439.0,27.7,4.3
199.0,188.0,27.7,4.3
200.0,219.0,27.65,4.2
201.0,157.0,27.56667,3.95
202.0,361.0,27.49944,3.68889
203.0,233.0,27.52472,3.81139
204.0,29.0,27.57694,4.03389
205.0,115.0,27.55583,4.14
206.0,267.0,27.51694,3.79139
207.0,215.0,27.48028,3.85139
208.0,1301.0,27.50194,3.92111
209.0,55.0,27.59222,3.91806
210.0,389.0,27.50889,4.60167
211.0,292.0,27.57806,4.36917
212.0,64.0,27.64639,3.98306
213.0,746.0,27.7375,4.32806
214.0,1229.0,27.69083,4.37861
215.0,105.0,27.68806,4.37194
216.0,510.0,27.50472,3.88194
217.0,475.0,27.50472,3.88194
218.0,720.0,27.49722,3.87028
219.0,1009.0,27.46472,3.78167
220.0,1340.0,27.61278,3.71361
221.0,526.0,27.68111,4.30694
222.0,612.0,27.69,4.37861
223.0,107.0,27.64028,4.17056
224.0,293.0,27.59972,4.90361
225.0,174.0,27.59444,3.88583
226.0,114.0,27.54472,3.74306
227.0,2611.0,27.52139,3.79139
228.0,117.0,27.52417,3.79694
229.0,812.0,27.5325,3.81361
230.0,334.0,27.54194,3.82778
231.0,1398.0,27.54194,3.82778
232.0,85.0,27.63889,3.93444
233.0,255.0,27.64528,3.94389
234.0,221.0,27.68444,3.99389
235.0,78.0,27.66861,4.425
236.0,2285.0,27.57389,4.11972
237.0,325.0,27.82611,4.24611
238.0,69.0,27.74056,4.30833
239.0,218.0,27.73472,4.31611
240.0,725.0,27.73944,4.32833
241.0,242.0,27.71722,4.44806
242.0,621.0,27.50111,4.09861
243.0,461.0,27.51889,4.01667
244.0,81.0,27.51056,3.89111
245.0,673.0,27.49167,3.83278
246.0,311.0,27.50361,3.67306
247.0,160.0,27.48444,3.66639
248.0,342.0,27.49833,3.69444
249.0,86.0,27.51583,3.72722
250.0,318.0,27.52111,3.77333
252.0,2045.0,27.52472,3.80972
253.0,75.0,27.56389,3.92639
254.0,923.0,27.69222,3.32167
255.0,60.0,27.63611,4.03139
256.0,402.0,27.63556,4.02528
257.0,99.0,27.62167,3.95361
258.0,382.0,27.55139,3.74194
259.0,202.0,27.50972,3.88056
260.0,146.0,27.51111,3.88444
261.0,47.0,27.51361,3.89694
262.0,99.0,27.52222,3.94694
263.0,124.0,27.64611,4.39722
264.0,235.0,27.64611,4.39722
265.0,75.0,27.68528,4.50333
266.0,212.0,27.67056,4.34611
267.0,114.0,27.52444,3.87361
268.0,177.0,27.47556,3.71028
269.0,73.0,27.70917,4.42083
270.0,92.0,27.67,4.49722
271.0,438.0,27.69111,4.3375
272.0,243.0,27.69472,4.30639
273.0,83.0,27.715,4.19278
274.0,518.0,27.72722,4.17056
275.0,229.0,27.51056,3.71306
276.0,764.0,27.51389,3.87528
277.0,276.0,27.51472,3.86556
278.0,298.0,27.51861,3.85722
279.0,237.0,27.56111,4.05556
280.0,63.0,27.57028,4.075
281.0,2110.0,27.62194,4.45556
282.0,203.0,27.63389,4.18722
283.0,429.0,27.63361,4.17306
284.0,99.0,27.63972,4.14528
285.0,41.0,27.63917,4.14278
286.0,72.0,27.63861,4.12722
287.0,96.0,27.64278,4.06889
288.0,177.0,27.53528,3.91278
289.0,165.0,27.54222,3.88444
290.0,67.0,27.65444,4.27528
291.0,187.0,27.70056,4.22944
292.0,120.0,27.70611,4.20583
293.0,69.0,27.63139,4.10722
294.0,407.0,27.79472,4.16722
295.0,59.0,27.61667,4.19056
296.0,55.0,27.59139,3.98806
297.0,76.0,27.47417,3.86417
298.0,213.0,27.54528,4.04861
299.0,261.0,27.70806,4.24806
300.0,432.0,27.71861,4.48611
301.0,198.0,27.66583,4.19056
302.0,457.0,27.64972,4.01194
303.0,217.0,27.48333,3.91556
304.0,121.0,27.58278,4.0
305.0,43.0,27.63361,4.04139
306.0,2000.0,27.70917,4.17444
307.0,180.0,27.6825,4.42028
308.0,270.0,27.59028,4.15194
309.0,162.0,27.52722,3.89806
310.0,95.0,27.58694,3.96417
311.0,83.0,27.60222,3.98528
312.0,60.0,27.62361,4.02556
313.0,369.0,27.68722,4.18361
314.0,129.0,27.42889,3.82
315.0,520.0,27.49083,3.89778
316.0,74.0,27.55972,4.01028
317.0,185.0,27.64556,4.20444
318.0,169.0,27.68361,4.25306
319.0,120.0,27.50806,3.84417
320.0,364.0,27.57861,3.96889
321.0,78.0,27.60056,3.99556
322.0,169.0,27.66389,4.09806
323.0,506.0,27.69972,4.18611
324.0,126.0,27.6875,4.245
325.0,878.0,27.59278,4.40139
326.0,292.0,27.55028,3.99806
327.0,2393.0,27.55194,3.81611
328.0,167.0,27.46056,3.88806
329.0,157.0,27.5455,4.06117
330.0,25.0,27.55917,4.093
331.0,117.0,27.503,3.8795
30428.0,69.0,27.50083,3.86983
332.0,32.0,27.5,3.61667
333.0,139.0,27.5,3.61667
334.0,745.22,27.73333,4.43333
335.0,180.07,27.73333,4.21667
336.0,30000.0,27.58333,4.1
337.0,490.0,27.65,4.03333
338.0,750.0,27.58333,4.01667
339.0,115.02,27.73333,4.13333
340.0,489.0,27.56667,4.06667
341.0,211.25,27.65,4.38333
342.0,261.0,27.73333,4.43333
343.0,19400.0,27.61667,4.06667
344.0,360.0,27.68333,4.26667
345.0,377.6,27.71667,4.26667
346.0,400.0,27.55,4.2
347.0,173.15,27.58333,4.3
32781.0,132.0,27.46667,3.83333
348.0,1276.0,27.59056,4.66278
349.0,140.0,27.619722,4.265
350.0,410.0,27.73333,4.19833
351.0,53.0,27.46472,3.81417
352.0,546.0,27.59056,4.66278
353.0,1165.0,27.68333,4.3
354.0,8750.0,27.97933,4.27817
355.0,298.0,27.84067,4.31433
356.0,128.0,27.672,4.52633
357.0,211.0,27.7,4.13333
358.0,873.0,27.76667,4.01667
359.0,11935.0,27.48917,3.89
360.0,252.0,27.5005,3.88233
361.0,161.0,27.58967,3.781
362.0,120.0,27.61233,4.5285
363.0,62.0,27.50083,4.87467
364.0,70.0,27.76667,4.41667
365.0,67.0,27.7,4.48333
30430.0,68.0,27.48333,3.76667
366.0,138.0,27.42958,3.87135
367.0,242.8,27.4778,3.70165
368.0,389.9,27.58163,4.29388
30431.0,656.0,27.7,4.51667
30432.0,1456.0,27.60933,3.93567
32782.0,1456.0,26.60933,3.93567
30433.0,410.0,27.68433,4.42917
30434.0,126.0,27.68883,4.386
30435.0,122.0,27.667,4.64833
32783.0,129.0,27.6725,4.35667
34017.0,9608.0,27.67817,4.46533
30436.0,238.0,26.61167,3.887
30437.0,128.0,26.62583,3.94433
32784.0,118.0,26.60867,4.053
30438.0,495.0,27.5085,3.76383
30439.0,132.0,27.6395,3.935
30440.0,132.0,27.6625,3.97683
35480.0,1320.0,27.4,3.75
35338.0,14764.0,27.4114,3.70467
35481.0,849.0,27.76667,4.41667
35482.0,292.0,27.7,4.45
35483.0,101.0,27.63333,3.93333
44851.0,200.0,27.36017,3.7
44852.0,177.0,27.558,4.015
44853.0,1072.0,27.61667,3.86667
44854.0,397.0,27.504,3.68167
44855.0,578.0,27.5025,3.693
53622.0,388.0,27.59617,4.172
54591.0,74.0,27.51667,3.86667
54592.0,74.0,27.58333,4.03333
53886.0,364.0,27.51867,3.88033
53887.0,394.0,27.50917,3.88767
53888.0,148.0,27.512,3.89783
53889.0,105.0,27.509,3.89583
55262.0,97.0,27.50217,3.86083
55263.0,89.0,27.50267,3.8725
55264.0,101.0,27.50083,3.86617
56305.0,9.0,27.68917,4.44267
369.0,16000.0,39.77667,-100.81333
55379.0,3046.0,32.59033,-101.77217
371.0,75000.0,33.63333,-104.26667
372.0,3956.0,35.05,-107.56667
373.0,217700.0,29.31667,-100.96667
374.0,1.0,36.9,30.68333
44856.0,259.3,22.9935,-10.15367
375.0,5700.0,39.96667,-103.76667
